Using backend: pytorch
Other supported backends: tensorflow.compat.v1, tensorflow, jax, paddle.
paddle supports more examples now and is recommended.
2023-10-06 11:51:21,064 [INFO]: Experiment started.
2023-10-06 11:51:21,064 [INFO]: Configuration: {'TRAINING': {'n_neurons': 128, 'n_layers': 6, 'activation': 'tanh', 'initializer': 'Glorot normal', 'lr_phase1': 0.0005, 'lr_phase2': 0.0005, 'epochs_phase1': 15000, 'epochs_phase2': 150000, 'weights1': [0, 0, 0, 1, 1], 'weights2': [1, 1, 1, 1, 1]}, 'DATA': {'test_size': 0.8, 'num_domain': 2000, 'num_boundary': 1000, 'resampling_period': 10000}, 'path_directory': './experiments/2023-10-06 11:51_128x6_tanh_Glorot normal_numdom2000_rs10000'}
Set the default float type to float64
Device ID: 0, Free Memory: 39410.0 MB
self.triangles shape: (141944, 3)
Compiling model...
'compile' took 0.000191 s

Training model...

Step      Train loss                                            Test loss                                             Test metric
143000    [1.47e-03, 1.98e-04, 3.39e-05, 2.14e+00, 2.14e+00]    [2.06e-03, 1.99e-04, 1.53e-04, 2.14e+00, 2.14e+00]    []  
144000    [5.65e-05, 1.90e-04, 5.88e-08, 1.59e-02, 1.59e-02]    [1.52e-03, 1.92e-04, 7.57e-04, 1.59e-02, 1.59e-02]    []  
145000    [1.58e-05, 1.61e-04, 8.58e-08, 1.58e-02, 1.58e-02]    [3.19e-03, 1.65e-04, 2.53e-05, 1.58e-02, 1.58e-02]    []  
146000    [2.28e-05, 5.41e-05, 9.13e-07, 2.08e-02, 2.08e-02]    [1.68e-03, 5.60e-05, 1.53e-03, 2.08e-02, 2.08e-02]    []  
147000    [2.49e-05, 1.10e-04, 2.23e-08, 1.70e-02, 1.70e-02]    [9.80e-03, 1.04e-04, 8.37e-05, 1.70e-02, 1.70e-02]    []  
148000    [1.10e-05, 1.06e-04, 2.57e-08, 1.52e-02, 1.52e-02]    [2.43e-03, 9.99e-05, 2.46e-05, 1.52e-02, 1.52e-02]    []  
149000    [1.27e-05, 1.09e-04, 3.40e-08, 1.61e-02, 1.61e-02]    [5.65e-03, 1.03e-04, 5.35e-05, 1.61e-02, 1.61e-02]    []  
150000    [1.82e-05, 1.06e-04, 1.20e-07, 1.59e-02, 1.59e-02]    [1.62e-03, 9.98e-05, 2.32e-04, 1.59e-02, 1.59e-02]    []  
151000    [5.01e-05, 8.30e-05, 1.29e-06, 2.20e-02, 2.20e-02]    [5.24e-03, 8.62e-05, 2.87e-04, 2.20e-02, 2.20e-02]    []  
152000    [9.57e-06, 8.12e-05, 5.74e-07, 1.46e-02, 1.46e-02]    [5.29e-03, 8.48e-05, 6.69e-05, 1.46e-02, 1.46e-02]    []  
153000    [6.47e-05, 7.88e-05, 6.12e-07, 1.67e-02, 1.67e-02]    [1.10e-02, 8.39e-05, 2.56e-02, 1.67e-02, 1.67e-02]    []  
154000    [5.05e-04, 8.45e-05, 1.19e-05, 4.94e-01, 4.94e-01]    [2.00e-02, 8.75e-05, 2.15e-02, 4.94e-01, 4.94e-01]    []  
155000    [1.62e-05, 3.73e-05, 1.40e-06, 1.40e-02, 1.40e-02]    [3.86e-03, 3.95e-05, 8.28e-03, 1.40e-02, 1.40e-02]    []  
156000    [1.63e-05, 4.80e-05, 4.71e-07, 1.38e-02, 1.38e-02]    [3.83e-03, 5.10e-05, 1.59e-03, 1.38e-02, 1.38e-02]    []  
157000    [1.65e-05, 5.42e-05, 1.18e-06, 1.38e-02, 1.38e-02]    [6.98e-04, 6.17e-05, 8.88e-05, 1.38e-02, 1.38e-02]    []  
158000    [8.58e-06, 5.36e-05, 1.72e-07, 1.35e-02, 1.35e-02]    [1.22e-02, 6.18e-05, 1.25e-02, 1.35e-02, 1.35e-02]    []  
159000    [1.31e-05, 5.35e-05, 2.94e-07, 1.33e-02, 1.33e-02]    [1.41e-02, 6.11e-05, 5.58e-03, 1.33e-02, 1.33e-02]    []  
160000    [8.44e-06, 4.50e-05, 1.58e-07, 1.32e-02, 1.32e-02]    [1.37e-02, 7.97e-05, 1.64e-05, 1.32e-02, 1.32e-02]    []  
161000    [1.29e-05, 3.68e-05, 1.06e-08, 1.30e-02, 1.30e-02]    [1.12e-02, 3.86e-05, 2.45e-05, 1.30e-02, 1.30e-02]    []  
162000    [7.79e-06, 4.45e-05, 2.88e-08, 1.30e-02, 1.30e-02]    [9.68e-03, 4.53e-05, 7.16e-05, 1.30e-02, 1.30e-02]    []  
163000    [3.64e-04, 4.41e-05, 2.28e-06, 3.48e-01, 3.48e-01]    [6.42e-03, 4.41e-05, 9.50e-06, 3.48e-01, 3.48e-01]    []  
164000    [1.49e-05, 4.16e-05, 2.75e-08, 1.28e-02, 1.28e-02]    [1.71e-02, 4.24e-05, 6.83e-05, 1.28e-02, 1.28e-02]    []  
165000    [1.09e-05, 4.04e-05, 4.20e-08, 1.25e-02, 1.25e-02]    [1.42e-02, 4.30e-05, 4.82e-05, 1.25e-02, 1.25e-02]    []  

Best model at step 165000:
  train loss: 2.50e-02
  test loss: 3.92e-02
  test metric: []

Epoch 165000: saving model to ./experiments/2023-10-06 11:51_128x6_tanh_Glorot normal_numdom2000_rs10000/model-165000.pt ...

'train' took 83474.109461 s

Saving loss history to ./experiments/2023-10-06 11:51_128x6_tanh_Glorot normal_numdom2000_rs10000/loss.dat ...
Saving training data to ./experiments/2023-10-06 11:51_128x6_tanh_Glorot normal_numdom2000_rs10000/train.dat ...
Saving test data to ./experiments/2023-10-06 11:51_128x6_tanh_Glorot normal_numdom2000_rs10000/test.dat ...
